,SALEDATE,PRICE
147021,2005-04-06,374900.0
147022,2010-04-29,641000.0
147024,2012-06-01,420000.0
147025,2016-09-14,650000.0
147026,2004-11-10,279650.0
147028,2004-10-27,596135.0
147029,2007-06-18,460000.0
147030,2004-10-26,409755.0
147031,2005-02-09,366000.0
147034,2004-11-16,294900.0
147035,2004-11-29,371755.0
147036,2017-05-12,810000.0
147037,2005-11-14,491100.0
147038,2004-10-28,395800.0
147039,2008-01-28,459520.0
147040,2014-04-17,430000.0
147041,2011-06-21,430000.0
147043,2009-09-25,319000.0
147044,2010-05-19,232500.0
147045,2004-11-05,313560.0
147046,2012-10-26,447250.0
147047,2008-06-06,463000.0
147048,2017-05-02,595000.0
147050,2011-08-30,347500.0
147051,2015-05-04,665000.0
147052,2009-07-31,395000.0
147054,2017-07-27,365000.0
147056,2017-10-18,399900.0
147057,2005-01-05,245000.0
147058,2004-12-30,281000.0
147059,2017-01-05,330000.0
147060,2005-06-24,390000.0
147061,2012-11-29,275000.0
147062,2017-08-07,260000.0
147063,2014-07-08,436000.0
147064,2011-12-29,358000.0
147065,2005-04-13,201000.0
147066,2015-11-17,515000.0
147067,2005-02-10,430000.0
147068,2017-09-06,260000.0
147069,2005-02-10,388000.0
147070,2013-04-03,440000.0
147071,2018-05-08,795000.0
147072,2014-03-19,418000.0
147073,2014-09-30,573000.0
147074,2015-10-30,325000.0
147075,2018-01-03,560000.0
147076,2013-08-05,585000.0
147077,2007-06-05,426000.0
147078,2017-05-04,785000.0
147079,2014-04-30,425000.0
147080,2017-07-20,600000.0
147082,2016-01-28,530000.0
147083,2016-09-15,659000.0
147084,2018-06-05,520000.0
147085,2018-03-01,840000.0
147086,2013-11-26,415000.0
147087,2011-08-08,500000.0
147088,2014-08-29,385000.0
147090,2012-05-30,574000.0
147091,2013-12-18,475500.0
147092,2009-05-07,470000.0
147093,2015-09-21,425000.0
147094,2007-05-01,512900.0
147095,2015-06-17,370000.0
147097,2007-02-14,588400.0
147098,2009-04-30,335000.0
147099,2009-01-09,509000.0
147100,2015-12-22,399999.0
147101,2014-10-02,537000.0
147102,2007-03-14,309900.0
147103,2007-02-28,454900.0
147104,2007-03-28,594900.0
147105,2007-04-25,448900.0
147106,2014-07-30,17000.0
147107,2015-07-08,429000.0
147109,2013-10-30,375000.0
147110,2017-08-01,585000.0
147111,2017-01-31,957500.0
147112,2007-08-27,1034000.0
147113,2009-09-09,650000.0
147114,2013-08-08,585000.0
147115,2007-04-11,942900.0
147116,2015-02-25,1185000.0
147117,2016-02-02,875000.0
147118,2013-03-14,694500.0
147119,2017-10-25,539000.0
147120,2008-09-11,196000.0
147121,2008-09-25,300000.0
147122,2012-04-02,320700.0
147123,2015-07-15,237000.0
147124,2016-01-14,288000.0
147125,2008-07-08,264000.0
147126,2011-02-09,168000.0
147127,2008-03-05,227210.0
147128,2017-05-03,340000.0
147129,2008-02-28,260210.0
147130,2008-03-05,228500.0
147131,2008-03-19,212000.0
147132,2016-12-15,330000.0
147133,2008-07-25,247000.0
147134,2017-04-05,299900.0
147135,2012-04-27,228000.0
147137,2014-01-07,280286.0
147138,2008-02-22,257000.0
147139,2017-12-12,470000.0
147140,2014-04-25,395000.0
147141,2014-11-05,370000.0
147142,2018-03-16,562520.0
147143,2015-12-29,475000.0
147144,2015-05-14,467500.0
147145,2018-06-14,614000.0
147146,2003-10-22,245000.0
147147,1998-06-22,77000.0
147148,1998-12-11,96500.0
147152,2004-12-02,482500.0
147153,2008-03-21,535000.0
147154,1997-08-19,80000.0
147155,2018-04-02,399900.0
147156,2003-02-11,342000.0
147157,2017-11-14,549000.0
147158,2017-01-03,594000.0
147159,2011-07-20,320000.0
147160,2016-09-13,374900.0
147162,2014-12-08,645000.0
147163,2007-03-22,585000.0
147165,2017-01-30,377000.0
147166,2012-09-19,405000.0
147168,2016-07-01,270000.0
147169,2007-08-16,230000.0
147170,2017-04-06,225000.0
147171,2007-10-12,239500.0
147172,2011-03-01,230000.0
147173,2013-12-11,235000.0
147174,2018-04-24,369000.0
147175,2015-05-04,260000.0
147177,2014-07-11,228500.0
147179,2015-04-17,235000.0
147180,2013-04-08,223000.0
147181,2010-09-07,233000.0
147182,2008-06-17,200000.0
147183,2016-07-01,237500.0
147184,2011-03-25,217000.0
147185,2016-05-09,265225.0
147186,2007-08-16,294500.0
147188,2015-11-20,547000.0
147189,1992-07-23,66000.0
147190,2001-03-09,139900.0
147191,2013-10-08,459000.0
147194,1995-07-27,281200.0
147195,2008-08-08,195000.0
147196,2016-09-01,275000.0
147197,2015-05-01,222500.0
147198,2017-02-21,141000.0
147199,2007-07-12,160486.0
147200,2007-10-19,257500.0
147201,2007-12-19,239500.0
147202,2007-05-21,189439.0
147203,2014-06-05,229900.0
147204,2008-02-29,196650.0
147205,2007-07-02,175931.0
147206,2017-09-07,277500.0
147207,2018-01-12,299900.0
147208,2007-06-13,174286.0
147209,2007-10-30,260000.0
147210,2014-06-06,245000.0
147211,2008-01-17,246500.0
147213,2011-05-26,228000.0
147214,2011-11-30,273000.0
147217,2011-08-30,223000.0
147218,2013-07-10,285000.0
147219,2009-12-31,212500.0
147220,2010-03-26,162500.0
147221,2012-06-04,162000.0
147222,2010-03-30,167500.0
147223,2011-11-18,234000.0
147224,2010-04-28,268000.0
147225,2009-12-31,152500.0
147226,2010-02-26,332000.0
147228,2012-03-12,219000.0
147229,2011-09-07,171000.0
147230,2010-09-14,267000.0
147231,2016-12-01,265000.0
147232,2010-03-16,354000.0
147233,2014-01-15,377500.0
147234,2012-02-16,179000.0
147235,2010-09-15,226500.0
147237,2012-05-17,171000.0
147238,2012-02-02,213000.0
147239,2014-08-12,312000.0
147240,2010-07-01,277000.0
147241,2011-10-14,229000.0
147242,2014-10-15,281000.0
147243,2010-07-01,240000.0
147244,2010-03-26,195500.0
147245,2014-10-01,267500.0
147246,2016-03-28,255000.0
147247,2018-03-05,339000.0
147248,2010-04-06,269000.0
147249,2017-12-05,383000.0
147250,2016-05-05,319900.0
147251,2010-07-20,370000.0
147252,2016-03-29,440000.0
147253,2010-12-10,252000.0
147254,2012-07-09,191000.0
147255,2016-10-26,340000.0
147256,2014-02-28,266500.0
147257,2016-11-17,524900.0
147258,2004-01-15,136434.0
147259,2004-04-07,138934.0
147260,2004-05-18,143659.0
147261,2004-09-20,139234.0
147262,2004-05-18,139834.0
147263,2004-05-05,132434.0
147264,2012-10-23,309000.0
147265,2004-04-07,127834.0
147266,2004-08-25,139834.0
147267,2008-07-10,285000.0
147268,2013-02-28,305000.0
147269,2004-05-17,139234.0
147270,2005-08-08,265000.0
147271,2005-07-08,228090.0
147272,2005-07-25,275000.0
147273,2005-08-10,253335.0
147274,2005-07-05,285000.0
147275,2009-05-20,305000.0
147276,2005-07-05,275000.0
147277,2009-04-06,310000.0
147278,2005-07-12,244500.0
147279,2005-07-25,200000.0
147280,2005-08-05,285000.0
147281,2005-07-12,285000.0
147282,2013-06-19,650000.0
147283,2014-07-23,365000.0
147284,2004-12-28,273000.0
147286,2017-12-05,555000.0
147287,2014-03-11,250000.0
147288,2005-02-04,356000.0
147289,2005-09-27,187805.0
147290,2017-10-13,385000.0
147291,2017-05-09,399999.0
147293,2006-04-04,350000.0
147294,2005-03-08,253000.0
147295,2004-12-08,294000.0
147296,2004-12-28,283000.0
147298,2015-10-02,350000.0
147299,2014-07-25,345000.0
147300,2017-05-09,349900.0
147301,2008-01-28,235000.0
147302,2009-07-13,318000.0
147303,2008-08-15,395000.0
147304,2006-09-08,230000.0
147305,2014-11-19,489000.0
147307,2005-04-13,183000.0
147308,2005-02-04,393000.0
147309,2010-04-07,295000.0
147310,2010-01-08,318000.0
147313,2007-05-04,489000.0
147314,2016-02-11,459000.0
147315,2015-03-12,399000.0
147316,2005-02-04,255000.0
147317,2005-01-13,263000.0
147318,2005-01-27,288000.0
147319,2005-01-13,288000.0
147320,2010-08-24,280000.0
147321,2017-05-03,395000.0
147323,2014-12-19,367000.0
147325,2008-02-07,240000.0
147329,2017-12-26,243000.0
147330,2011-01-14,216192.0
147331,2017-11-01,300000.0
147332,2012-08-14,201000.0
147335,2012-08-03,175000.0
147338,2004-06-30,295000.0
147339,2006-10-05,315000.0
147340,2016-02-01,315000.0
147341,2005-06-07,195000.0
147344,2012-03-21,152000.0
147345,2011-07-13,178000.0
147346,2003-12-17,165000.0
147347,2013-06-14,180000.0
147348,1997-06-26,58800.0
147350,2017-07-26,290000.0
147351,2000-07-06,65000.0
147353,2014-07-25,300000.0
147354,2007-10-18,320000.0
147355,1996-11-27,111500.0
147356,2013-06-24,310000.0
147357,2008-07-01,221000.0
147358,2012-05-17,178000.0
147359,2011-10-19,278000.0
147360,2012-06-15,167000.0
147361,2008-02-13,368000.0
147362,2012-10-10,338000.0
147363,2017-05-25,120730.0
147364,2008-02-07,260500.0
147365,2015-09-30,273525.0
147366,2008-03-10,233000.0
147367,2016-10-18,292500.0
147368,2015-10-06,314500.0
147370,2016-11-15,290000.0
147371,2013-06-05,233785.0
147372,2008-02-13,173000.0
147373,2017-02-06,349900.0
147374,2017-06-12,285000.0
147375,2011-01-21,301000.0
147376,2008-10-01,212500.0
147377,2008-02-12,294500.0
147378,2008-02-14,237500.0
147379,2008-02-12,214500.0
147380,2008-02-12,309000.0
147381,2012-08-01,352725.0
147383,2012-07-10,158000.0
147384,2012-07-05,277000.0
147385,2012-08-28,174000.0
147387,2012-11-02,322000.0
147388,2008-02-05,233000.0
147389,2008-02-05,255000.0
147390,2008-02-05,262000.0
147391,2017-06-07,269999.0
147392,2015-05-28,259368.0
147393,2013-11-12,258000.0
147394,2003-08-08,177000.0
147395,2009-12-07,128900.0
147396,2010-06-23,157000.0
147398,2015-09-14,310000.0
147399,2017-09-15,275000.0
147401,2016-06-24,306000.0
147404,2008-01-17,260000.0
147405,2016-10-21,224500.0
147406,2017-10-18,371100.0
147408,2000-12-06,74000.0
147409,2001-02-27,99999.0
147410,2013-05-07,259794.0
147411,1994-02-09,31500.0
147414,2012-05-04,200000.0
147416,2007-04-19,285000.0
147418,2015-07-31,251000.0
147419,2007-08-30,232000.0
147421,2004-08-04,165000.0
147422,2007-10-18,300000.0
147423,2014-01-06,370000.0
147424,2001-06-08,115550.0
147426,2017-04-20,240000.0
147427,2001-12-27,58000.0
147428,2008-11-03,199500.0
147429,2013-12-23,219000.0
147430,2007-05-10,178986.0
147433,2016-11-22,314000.0
147434,2017-05-22,298000.0
147435,2017-08-02,300000.0
147436,2008-02-29,221415.0
147437,2009-07-29,240000.0
147438,2013-03-11,238000.0
147439,2018-06-21,315000.0
147440,2015-11-05,236000.0
147441,2008-04-25,232500.0
147442,2013-04-03,236410.0
147443,2007-05-04,153534.0
147444,2014-02-20,187650.0
147445,2016-07-07,265000.0
147446,2017-10-12,293000.0
147447,2015-03-27,250000.0
147449,2010-08-31,260000.0
147450,2009-01-29,185900.0
147451,2006-12-19,329942.0
147452,2006-12-20,246142.0
147453,2016-03-01,299900.0
147454,2017-06-01,310000.0
147455,2007-04-24,355000.0
147456,2016-10-31,320000.0
147457,2017-12-15,570000.0
147458,2015-06-22,260000.0
147459,2010-05-25,357000.0
147460,2006-12-26,267492.0
147461,2011-09-13,265000.0
147462,2010-07-17,390000.0
147464,2017-05-30,2500000.0
147465,2003-01-03,3150000.0
147466,2006-03-31,400000.0
147467,2008-02-15,700000.0
147468,2006-09-11,1700000.0
147469,2006-06-07,4150000.0
147470,2013-06-11,1330000.0
147471,2014-10-28,750000.0
147472,2014-08-18,780000.0
147473,2002-08-29,550000.0
147476,1994-06-30,220000.0
147477,1995-02-01,649000.0
147478,2013-05-06,1200000.0
147480,2008-07-23,1900000.0
147481,2011-12-06,500000.0
147483,2003-12-18,4000000.0
147484,2005-01-21,2800000.0
147485,2013-05-17,1000000.0
147486,2000-06-28,1300000.0
147487,2015-01-16,2250000.0
147488,2012-08-13,1330000.0
147489,2010-09-02,1950000.0
147490,2016-04-27,2834500.0
147491,2012-02-13,2222500.0
147492,2018-05-10,1012500.0
147493,2013-06-19,1000000.0
147494,2016-05-03,850000.0
147495,2013-08-21,885000.0
147498,2013-10-07,507500.0
147499,2013-05-17,474950.0
147500,2013-02-27,484900.0
147501,2016-03-08,389900.0
147502,2013-05-30,465000.0
147503,2013-06-27,465000.0
147504,2013-03-01,450000.0
147505,2018-03-23,499900.0
147506,2011-08-01,380000.0
147507,2017-10-16,510000.0
147508,2013-05-13,440000.0
147509,2011-04-29,380000.0
147510,2012-12-26,580000.0
147511,2016-02-16,690000.0
147512,2012-03-19,275900.0
147513,2011-12-29,249900.0
147515,2016-06-27,590000.0
147517,2015-09-03,544000.0
147518,2013-09-03,644900.0
147519,2014-04-18,440000.0
147520,2010-01-29,450900.0
147521,2012-11-06,551000.0
147522,2010-02-22,399900.0
147523,2010-05-28,340000.0
147524,2016-06-29,451000.0
147525,2017-04-19,600000.0
147526,2017-08-16,903000.0
147527,2009-12-04,535600.0
147528,2008-10-14,444900.0
147529,2009-04-15,192889.0
147531,2009-08-28,325000.0
147532,2009-11-27,441600.0
147533,2013-12-17,445000.0
147534,2008-10-14,444900.0
147535,2015-04-20,166682.0
147536,2014-11-20,575000.0
147537,2017-04-13,630000.0
147538,2008-10-14,67501.0
147539,2009-04-13,67501.0
147540,2009-02-23,139115.0
147541,2018-06-29,624900.0
147542,2009-02-02,210131.0
147543,2018-06-06,730000.0
147544,2009-04-17,67503.0
147545,2009-01-09,451900.0
147546,2016-07-19,565000.0
147547,2008-11-17,448900.0
147548,2009-04-15,143289.0
147549,2010-01-15,500000.0
147550,2009-07-14,527000.0
147551,2012-08-07,409000.0
147552,2014-04-01,465000.0
147553,2017-11-28,548000.0
147554,2009-01-09,409000.0
147555,2009-06-04,415000.0
147556,2015-11-17,870000.0
147557,2017-04-18,850000.0
147558,2008-11-17,449900.0
147559,2009-07-21,67501.0
147560,2009-09-14,425000.0
147561,2015-08-13,450000.0
147562,2009-05-20,424900.0
147563,2017-09-20,515000.0
147564,2009-04-08,377000.0
147565,2009-02-02,68913.0
147566,2015-09-14,585000.0
147568,1996-11-25,25000.0
147569,1992-03-11,48900.0
147570,2014-12-22,259900.0
147573,2012-11-06,202000.0
147575,2018-05-03,250000.0
147576,2003-08-27,137000.0
147579,2016-03-16,410000.0
147580,2000-12-29,110000.0
147582,2016-12-13,316000.0
147584,2013-06-25,231500.0
147585,2016-08-25,245300.0
147587,2016-12-02,321000.0
147588,2005-06-24,285000.0
147591,2017-09-11,305165.0
147592,2014-05-23,225000.0
147593,2012-04-09,330000.0
147594,2017-01-05,378500.0
147595,2012-05-03,289950.0
147596,2018-03-20,385000.0
147597,2012-04-19,287830.0
147598,2012-11-14,288750.0
147599,2018-05-31,385000.0
147600,2012-01-26,212000.0
147601,2010-04-27,313000.0
147602,2008-05-08,350000.0
147604,2004-01-02,61942.0
147605,2011-02-09,178000.0
147606,2010-10-21,136500.0
147607,2013-05-29,215000.0
147608,2014-08-26,339000.0
147610,2018-05-16,291000.0
147611,2017-10-12,315000.0
147612,2013-03-01,375000.0
147614,2017-06-08,352000.0
147615,2000-10-10,85000.0
147617,2015-12-08,335000.0
147618,2014-07-15,200000.0
147619,2009-12-02,275000.0
147620,2018-05-07,273000.0
147621,2015-09-23,265000.0
147622,2016-05-09,333500.0
147623,2005-09-30,239000.0
147624,2002-01-17,164000.0
147625,2017-07-03,302500.0
147627,2014-11-26,333000.0
147628,2003-03-27,145000.0
147629,2007-08-30,334000.0
147631,2012-11-15,260000.0
147632,2016-03-29,345500.0
147634,1994-11-02,91000.0
147635,2007-03-23,225000.0
147637,2010-10-26,338200.0
147638,2005-07-28,220000.0
147640,1999-01-21,58000.0
147641,2009-02-26,55000.0
147642,1999-01-21,38000.0
147643,2014-10-10,260000.0
147645,2016-08-31,285000.0
147646,2008-10-17,232000.0
147647,1994-01-28,54000.0
147648,2003-08-04,68000.0
147650,1994-11-04,114000.0
147654,2002-08-27,194000.0
147655,1995-10-20,54721.0
147656,2010-09-30,292000.0
147658,2011-10-18,303000.0
147660,2011-09-13,345000.0
147661,2006-02-24,555000.0
147662,2017-11-16,605000.0
147663,2004-08-25,355000.0
147666,2005-07-18,135000.0
147667,2014-05-14,174500.0
147668,2000-08-08,79900.0
147671,2003-05-06,97440.0
147676,2007-11-02,259900.0
147677,2004-10-12,142000.0
147678,2016-09-02,221000.0
147679,2016-04-12,205400.0
147681,2004-11-17,180250.0
147684,2004-12-29,140000.0
147685,2011-10-06,490000.0
147686,2013-07-19,207500.0
147687,2003-09-30,109000.0
147688,2018-01-10,304910.0
147690,1995-07-31,85850.0
147691,2014-04-14,187000.0
147694,2009-09-23,214000.0
147697,1997-09-02,99000.0
147699,2011-02-17,360300.0
147701,2012-10-16,619900.0
147702,2014-11-05,399999.0
147703,2017-05-30,440000.0
147705,2007-01-31,349900.0
147706,2009-09-02,349000.0
147708,2002-07-19,133000.0
147709,2005-01-18,270000.0
147710,2017-10-13,800000.0
147711,1998-05-05,107000.0
147715,2015-11-06,335000.0
147716,2016-06-15,220000.0
147717,2015-11-04,289000.0
147718,2015-07-08,350000.0
147719,2015-06-02,295000.0
147720,2015-06-16,254900.0
147721,2015-12-11,349000.0
147722,2015-03-03,347500.0
147723,2015-07-02,330000.0
147724,2015-05-12,299000.0
147725,2015-10-28,544000.0
147726,2015-10-29,489000.0
147727,2015-09-22,489000.0
147728,1996-08-22,65000.0
147729,2010-03-10,340000.0
147730,2016-01-19,695000.0
147732,2014-03-11,351000.0
147737,2016-12-09,400000.0
147738,2011-08-01,359500.0
147742,2018-06-28,475000.0
147746,2014-12-15,389000.0
147747,2012-10-12,449000.0
147751,2010-07-23,315000.0
147752,2016-08-08,595000.0
147754,1996-08-05,98000.0
147755,2018-07-06,605000.0
147756,2016-09-08,410000.0
147757,2014-07-03,369000.0
147758,2013-06-18,390000.0
147759,2013-06-12,384900.0
147760,2017-07-21,470000.0
147761,2016-06-06,485000.0
147762,2013-12-04,424900.0
147763,2016-08-09,485000.0
147764,2015-06-09,319900.0
147765,2018-03-20,683000.0
147766,2009-12-04,275000.0
147767,2014-12-23,505000.0
147768,2007-03-09,610000.0
147769,2017-12-29,590000.0
147770,2015-09-02,494900.0
147771,2009-08-27,451900.0
147772,2010-09-30,139115.0
147773,2009-07-22,192889.0
147774,2016-02-24,219000.0
147775,2009-06-25,420000.0
147776,2009-09-10,210131.0
147777,2009-01-07,529900.0
147778,2009-04-13,192889.0
147779,2018-05-23,602000.0
147780,2017-04-13,607050.0
147781,2013-11-07,435000.0
147782,2016-02-22,224664.0
147783,2017-07-07,745000.0
147784,2011-07-22,568500.0
147785,2016-05-12,507000.0
147786,2017-11-02,526750.0
147787,2015-08-20,499000.0
147788,2014-11-26,559000.0
147789,2011-05-23,399999.0
147791,2003-10-07,264000.0
147792,2015-04-06,565000.0
147793,2001-12-27,101000.0
147794,1995-05-30,105000.0
147796,2005-02-10,409000.0
147798,2015-12-11,533001.0
147801,2012-06-19,403000.0
147802,2012-07-30,427500.0
147804,2000-10-02,157500.0
147806,2014-10-10,559500.0
147807,2017-11-28,663500.0
147808,2007-08-22,395000.0
147809,2014-10-06,440030.0
147812,2017-01-31,570000.0
147813,2013-10-29,455000.0
147814,2018-06-29,551250.0
147815,2015-02-19,535000.0
147816,2016-10-04,544320.0
147817,2017-02-27,592000.0
147818,2014-02-03,469000.0
147820,2007-08-29,425000.0
147822,2014-10-08,501500.0
147825,2017-11-27,625000.0
147827,2016-10-07,645000.0
147828,2013-01-24,444000.0
147833,2002-03-05,30000.0
147835,2017-06-01,510000.0
147836,2016-01-06,466615.0
147837,2013-05-03,450000.0
147838,1997-06-10,146500.0
147839,1996-12-20,109000.0
147840,2000-04-20,171500.0
147841,2013-01-07,455000.0
147842,2016-07-06,480000.0
147844,2016-02-17,616125.0
147846,2004-02-18,190000.0
147847,2018-05-09,280000.0
147848,2015-02-02,342500.0
147849,1998-09-30,60000.0
147850,2005-04-22,342700.0
147851,2012-09-13,500000.0
147852,2015-09-01,460000.0
147854,2008-10-02,389000.0
147855,2013-11-13,450000.0
147856,2016-07-14,532000.0
147857,2004-12-02,362615.0
147858,2004-11-08,377250.0
147861,2004-12-10,368800.0
147862,2012-09-20,699324.0
